item_id;definition;type;category;lexical_category;lexical_class;uni_lemma;complexity_category;num_item_id
item_494;snakke;word;action_words;predicates;verbs;NA;;494
item_495;sove;word;action_words;predicates;verbs;sleep;;495
item_496;sparke;word;action_words;predicates;verbs;kick;;496
item_497;spille;word;action_words;predicates;verbs;NA;;497
item_498;spise;word;action_words;predicates;verbs;eat;;498
item_499;stikke;word;action_words;predicates;verbs;NA;;499
item_500;stoppe;word;action_words;predicates;verbs;stop;;500
item_501;stå;word;action_words;predicates;verbs;NA;;501
item_502;synge;word;action_words;predicates;verbs;sing;;502
item_503;svømme;word;action_words;predicates;verbs;swim;;503
item_504;søle;word;action_words;predicates;verbs;NA;;504
item_505;ta;word;action_words;predicates;verbs;take;;505
item_506;tegne;word;action_words;predicates;verbs;draw;;506
item_507;tenke;word;action_words;predicates;verbs;NA;;507
item_508;treffe;word;action_words;predicates;verbs;NA;;508
item_509;dra;word;action_words;predicates;verbs;go;;509
item_510;tørke;word;action_words;predicates;verbs;dry (action);;510
item_511;vaske;word;action_words;predicates;verbs;wash;;511
item_512;vente;word;action_words;predicates;verbs;NA;;512
item_513;slå seg;word;action_words;predicates;verbs;NA;;513
item_514;vise;word;action_words;predicates;verbs;show;;514
item_515;velte;word;action_words;predicates;verbs;NA;;515
item_516;være glad i;word;action_words;predicates;verbs;NA;;516
item_517;våkne;word;action_words;predicates;verbs;NA;;517
item_518;ødelegge;word;action_words;predicates;verbs;break;;518
item_519;ønske;word;action_words;predicates;verbs;NA;;519
item_520;åpne;word;action_words;predicates;verbs;open (action);;520
item_521;bedre;word;descriptive_words;predicates;adjectives;NA;;521
item_522;blå;word;descriptive_words;predicates;adjectives;blue;;522
item_523;bløt;word;descriptive_words;predicates;adjectives;NA;;523
item_524;borte;word;descriptive_words;predicates;adjectives;all gone;;524
item_525;bra;word;descriptive_words;predicates;adjectives;good;;525
item_526;bråkete;word;descriptive_words;predicates;adjectives;NA;;526
item_527;brun;word;descriptive_words;predicates;adjectives;NA;;527
item_528;dårlig;word;descriptive_words;predicates;adjectives;NA;;528
item_529;ekkelt;word;descriptive_words;predicates;adjectives;yucky;;529
item_530;fin;word;descriptive_words;predicates;adjectives;fine;;530
item_531;forsiktig;word;descriptive_words;predicates;adjectives;careful;;531
item_532;først;word;descriptive_words;predicates;adjectives;NA;;532
item_533;fort;word;descriptive_words;predicates;adjectives;fast;;533
item_534;frekk;word;descriptive_words;predicates;adjectives;bad;;534
item_535;full;word;descriptive_words;predicates;adjectives;NA;;535
item_536;gammel;word;descriptive_words;predicates;adjectives;old;;536
item_537;glad;word;descriptive_words;predicates;adjectives;happy;;537
item_538;god;word;descriptive_words;predicates;adjectives;NA;;538
item_539;grønn;word;descriptive_words;predicates;adjectives;NA;;539
item_540;gul;word;descriptive_words;predicates;adjectives;NA;;540
item_541;hard;word;descriptive_words;predicates;adjectives;hard;;541
item_542;høy;word;descriptive_words;predicates;adjectives;NA;;542
item_543;hvit;word;descriptive_words;predicates;adjectives;NA;;543
item_544;kald;word;descriptive_words;predicates;adjectives;cold;;544
item_545;klissete;word;descriptive_words;predicates;adjectives;NA;;545
item_546;lang;word;descriptive_words;predicates;adjectives;NA;;546
item_547;lei seg;word;descriptive_words;predicates;adjectives;NA;;547
item_548;liten;word;descriptive_words;predicates;adjectives;little (description);;548
item_549;mørkt;word;descriptive_words;predicates;adjectives;dark;;549
item_550;ny;word;descriptive_words;predicates;adjectives;NA;;550
item_551;ødelagt;word;descriptive_words;predicates;adjectives;broken;;551
item_552;oransje;word;descriptive_words;predicates;adjectives;NA;;552
item_553;pen;word;descriptive_words;predicates;adjectives;pretty;;553
item_554;rar;word;descriptive_words;predicates;adjectives;NA;;554
item_555;redd;word;descriptive_words;predicates;adjectives;scared;;555
item_556;ren;word;descriptive_words;predicates;adjectives;clean (description);;556
item_557;rød;word;descriptive_words;predicates;adjectives;red;;557
item_558;sen;word;descriptive_words;predicates;adjectives;NA;;558
item_559;sint;word;descriptive_words;predicates;adjectives;NA;;559
item_560;sist;word;descriptive_words;predicates;adjectives;NA;;560
item_561;sitter fast;word;descriptive_words;predicates;adjectives;NA;;561
item_562;skitten;word;descriptive_words;predicates;adjectives;dirty;;562
item_563;skjønn;word;descriptive_words;predicates;adjectives;beautiful;;563
item_564;slem;word;descriptive_words;predicates;adjectives;naughty;;564
item_565;snill;word;descriptive_words;predicates;adjectives;NA;;565
item_566;søt;word;descriptive_words;predicates;adjectives;cute;;566
item_567;søvnig;word;descriptive_words;predicates;adjectives;sleepy;;567
item_568;stakkars;word;descriptive_words;predicates;adjectives;NA;;568
item_569;stille;word;descriptive_words;predicates;adjectives;NA;;569
item_570;stor;word;descriptive_words;predicates;adjectives;big;;570
item_571;sulten;word;descriptive_words;predicates;adjectives;hungry;;571
item_572;sur;word;descriptive_words;predicates;adjectives;NA;;572
item_573;svart;word;descriptive_words;predicates;adjectives;NA;;573
item_574;syk;word;descriptive_words;predicates;adjectives;sick;;574
item_575;tom;word;descriptive_words;predicates;adjectives;empty;;575
item_576;tørr;word;descriptive_words;predicates;adjectives;dry (description);;576
item_577;tørst;word;descriptive_words;predicates;adjectives;thirsty;;577
item_578;trøtt;word;descriptive_words;predicates;adjectives;tired;;578
item_579;tung;word;descriptive_words;predicates;adjectives;NA;;579
item_580;våken;word;descriptive_words;predicates;adjectives;NA;;580
item_581;varm;word;descriptive_words;predicates;adjectives;hot;;581
item_582;våt;word;descriptive_words;predicates;adjectives;wet (description);;582
item_583;vondt;word;descriptive_words;predicates;adjectives;hurt (description);;583
item_584;dag;word;time_words;other;other;day;;584
item_585;etter;word;time_words;other;other;NA;;585
item_586;ettermiddag;word;time_words;other;other;NA;;586
item_587;etterpå;word;time_words;other;other;NA;;587
item_588;før;word;time_words;other;other;NA;;588
item_589;formiddag;word;time_words;other;other;NA;;589
item_590;i dag;word;time_words;other;other;today;;590
item_591;i går;word;time_words;other;other;NA;;591
item_592;i kveld;word;time_words;other;other;tonight;;592
item_593;i morgen;word;time_words;other;other;tomorrow;;593
item_594;kveld;word;time_words;other;other;NA;;594
item_595;morgen;word;time_words;other;other;morning;;595
item_596;nå;word;time_words;other;other;now;;596
item_597;natt;word;time_words;other;other;night;;597
item_598;senere;word;time_words;other;other;later;;598
item_599;tid;word;time_words;other;other;NA;;599
item_600;de;word;pronouns;function_words;function_words;NA;;600
item_601;deg;word;pronouns;function_words;function_words;NA;;601
item_602;deg selv;word;pronouns;function_words;function_words;NA;;602
item_603;dem;word;pronouns;function_words;function_words;NA;;603
item_604;den;word;pronouns;function_words;function_words;the;;604
item_605;denne;word;pronouns;function_words;function_words;this;;605
item_606;dere;word;pronouns;function_words;function_words;NA;;606
item_607;deres;word;pronouns;function_words;function_words;NA;;607
item_608;det;word;pronouns;function_words;function_words;it;;608
item_609;dette;word;pronouns;function_words;function_words;this;;609
item_610;din;word;pronouns;function_words;function_words;your;;610
item_611;disse;word;pronouns;function_words;function_words;NA;;611
item_612;du;word;pronouns;function_words;function_words;you;;612
item_613;ham;word;pronouns;function_words;function_words;NA;;613
item_614;han;word;pronouns;function_words;function_words;NA;;614
item_615;hans;word;pronouns;function_words;function_words;his;;615
item_616;henne;word;pronouns;function_words;function_words;NA;;616
item_617;hennes;word;pronouns;function_words;function_words;her;;617
item_618;hun;word;pronouns;function_words;function_words;NA;;618
item_619;hverandre;word;pronouns;function_words;function_words;NA;;619
item_620;jeg;word;pronouns;function_words;function_words;i;;620
item_621;man;word;pronouns;function_words;function_words;NA;;621
item_622;meg;word;pronouns;function_words;function_words;me;;622
item_623;meg selv;word;pronouns;function_words;function_words;NA;;623
item_624;min;word;pronouns;function_words;function_words;my;;624
item_625;oss;word;pronouns;function_words;function_words;NA;;625
item_626;seg;word;pronouns;function_words;function_words;NA;;626
item_627;seg selv;word;pronouns;function_words;function_words;NA;;627
item_628;sin;word;pronouns;function_words;function_words;NA;;628
item_629;vår;word;pronouns;function_words;function_words;NA;;629
item_630;vi;word;pronouns;function_words;function_words;NA;;630
item_631;hva;word;question_words;function_words;function_words;what;;631
item_632;hvem;word;question_words;function_words;function_words;who;;632
item_633;hvilken;word;question_words;function_words;function_words;NA;;633
item_634;hvor;word;question_words;function_words;function_words;where (question);;634
item_635;hvordan;word;question_words;function_words;function_words;how;;635
item_636;hvorfor;word;question_words;function_words;function_words;why;;636
item_637;når;word;question_words;function_words;function_words;when (question);;637
item_638;av;word;locations;function_words;function_words;off;;638
item_639;bak;word;locations;function_words;function_words;back (location);;639
item_640;bort;word;locations;function_words;function_words;away;;640
item_641;borte;word;locations;function_words;function_words;NA;;641
item_642;der;word;locations;function_words;function_words;there;;642
item_643;for;word;locations;function_words;function_words;NA;;643
item_644;foran;word;locations;function_words;function_words;NA;;644
item_645;fra;word;locations;function_words;function_words;NA;;645
item_646;frem;word;locations;function_words;function_words;NA;;646
item_647;gjennom;word;locations;function_words;function_words;NA;;647
item_648;her;word;locations;function_words;function_words;NA;;648
item_649;hit;word;locations;function_words;function_words;NA;;649
item_650;hjem;word;locations;function_words;function_words;NA;;650
item_651;hjemme;word;locations;function_words;function_words;NA;;651
item_652;hos;word;locations;function_words;function_words;NA;;652
item_653;i;word;locations;function_words;function_words;in;;653
item_654;i stedet for;word;locations;function_words;function_words;NA;;654
item_655;inn;word;locations;function_words;function_words;inside;;655
item_656;inne;word;locations;function_words;function_words;inside;;656
item_657;inni;word;locations;function_words;function_words;inside;;657
item_658;med;word;locations;function_words;function_words;NA;;658
item_659;mot;word;locations;function_words;function_words;NA;;659
item_660;ned;word;locations;function_words;function_words;down;;660
item_661;nede;word;locations;function_words;function_words;down;;661
item_662;nedi;word;locations;function_words;function_words;NA;;662
item_663;om;word;locations;function_words;function_words;NA;;663
item_664;opp;word;locations;function_words;function_words;up;;664
item_665;oppå;word;locations;function_words;function_words;NA;;665
item_666;oppe;word;locations;function_words;function_words;up;;666
item_667;oppi;word;locations;function_words;function_words;NA;;667
item_668;over;word;locations;function_words;function_words;NA;;668
item_669;på;word;locations;function_words;function_words;on;;669
item_670;til;word;locations;function_words;function_words;NA;;670
item_671;tilbake;word;locations;function_words;function_words;NA;;671
item_672;under;word;locations;function_words;function_words;under;;672
item_673;ut;word;locations;function_words;function_words;out;;673
item_674;ute;word;locations;function_words;function_words;out;;674
item_675;utenfor;word;locations;function_words;function_words;NA;;675
item_676;utenpå;word;locations;function_words;function_words;NA;;676
item_677;ved siden av;word;locations;function_words;function_words;NA;;677
item_678;vekk;word;locations;function_words;function_words;NA;;678
item_679;alle;word;quantifiers;function_words;function_words;all;;679
item_680;alt;word;quantifiers;function_words;function_words;NA;;680
item_681;andre;word;quantifiers;function_words;function_words;NA;;681
item_682;den;word;quantifiers;function_words;function_words;NA;;682
item_683;det;word;quantifiers;function_words;function_words;NA;;683
item_684;ei;word;quantifiers;function_words;function_words;NA;;684
item_685;en;word;quantifiers;function_words;function_words;NA;;685
item_686;en annen;word;quantifiers;function_words;function_words;another;;686
item_687;et;word;quantifiers;function_words;function_words;NA;;687
item_688;hver;word;quantifiers;function_words;function_words;NA;;688
item_689;hvert;word;quantifiers;function_words;function_words;NA;;689
item_690;ikke;word;quantifiers;function_words;function_words;not;;690
item_691;ingen;word;quantifiers;function_words;function_words;none;;691
item_692;ingenting;word;quantifiers;function_words;function_words;nothing;;692
item_693;litt;word;quantifiers;function_words;function_words;NA;;693
item_694;mange;word;quantifiers;function_words;function_words;NA;;694
item_695;mer;word;quantifiers;function_words;function_words;more;;695
item_696;mye;word;quantifiers;function_words;function_words;NA;;696
item_697;noe;word;quantifiers;function_words;function_words;some;;697
item_698;noen;word;quantifiers;function_words;function_words;any;;698
item_699;også;word;quantifiers;function_words;function_words;NA;;699
item_700;samme;word;quantifiers;function_words;function_words;same;;700
item_701;bli;word;helping_verbs;function_words;function_words;NA;;701
item_702;bør;word;helping_verbs;function_words;function_words;NA;;702
item_703;burde;word;helping_verbs;function_words;function_words;NA;;703
item_704;er;word;helping_verbs;function_words;function_words;NA;;704
item_705;få;word;helping_verbs;function_words;function_words;NA;;705
item_706;gjør;word;helping_verbs;function_words;function_words;NA;;706
item_707;gjorde;word;helping_verbs;function_words;function_words;NA;;707
item_708;gjøre;word;helping_verbs;function_words;function_words;NA;;708
item_709;ha;word;helping_verbs;function_words;function_words;NA;;709
item_710;hadde;word;helping_verbs;function_words;function_words;NA;;710
item_711;har;word;helping_verbs;function_words;function_words;NA;;711
item_712;kan;word;helping_verbs;function_words;function_words;NA;;712
item_713;kunne;word;helping_verbs;function_words;function_words;NA;;713
item_714;la;word;helping_verbs;function_words;function_words;NA;;714
item_715;må;word;helping_verbs;function_words;function_words;NA;;715
item_716;måtte;word;helping_verbs;function_words;function_words;NA;;716
item_717;skal;word;helping_verbs;function_words;function_words;NA;;717
item_718;skulle;word;helping_verbs;function_words;function_words;NA;;718
item_719;være;word;helping_verbs;function_words;function_words;NA;;719
item_720;var;word;helping_verbs;function_words;function_words;NA;;720
item_721;vil;word;helping_verbs;function_words;function_words;NA;;721
item_722;ville;word;helping_verbs;function_words;function_words;NA;;722
item_723;at;word;connecting_words;function_words;function_words;NA;;723
item_724;eller;word;connecting_words;function_words;function_words;NA;;724
item_725;for;word;connecting_words;function_words;function_words;NA;;725
item_726;fordi;word;connecting_words;function_words;function_words;NA;;726
item_727;hvis;word;connecting_words;function_words;function_words;NA;;727
item_728;men;word;connecting_words;function_words;function_words;NA;;728
item_729;og;word;connecting_words;function_words;function_words;NA;;729
item_730;så;word;connecting_words;function_words;function_words;NA;;730
item_731;som;word;connecting_words;function_words;function_words;NA;;731
item_732;Snakker barnet ditt om ting som har skjedd i fortiden eller om personer som ikke er tilstede? Et eksempel kan være at barnet begynner å snakke om en klovn eller hester som er relatert til forrige uke da dere var på sirkus.;how_use_words;NA;NA;NA;NA;;732
item_733;Snakker barnet ditt noen gang om ting som skal skje i fremtiden? F.eks. ved å si ”skli” før dere går til lekeplassen.;how_use_words;NA;NA;NA;NA;;733
item_734;"Snakker barnet ditt om ting/folk som ikke er til stede eller synlige? F.eks. at det vil ha leker som er et annet sted; eller spør etter et kjæledyr eller en person som er ute.";how_use_words;NA;NA;NA;NA;;734
item_735;Forstår barnet ditt dersom du spør etter ting som ikke er i rommet? F.eks. ved å gå til eller hente en leke fra et annet rom.;how_use_words;NA;NA;NA;NA;;735
item_736;Tar barnet ditt opp eller peker på ting som tilhører en person som ikke er tilstede? F.eks. ved å peke på mamma sine sko og si: ”mamma”.;how_use_words;NA;NA;NA;NA;;736
item_737;"Barn bruker ofte en enkel form av verbet i begynnelsen. De sier f.eks. sove; spise osv. selv om handlingen foregår nå. Etter hvert legger de til en r og sier sover; spiser osv. slik som vi voksne gjør.  Gjør barnet ditt dette?";word_endings;NA;NA;NA;NA;;737
item_738;"Når vi snakker om flere enn en ting; legger vi til -er (endelsen kan variere avhengig av dialekt) på mange ord. Vi sier biler; dukker og hunder. Gjør barnet ditt dette?";word_endings;NA;NA;NA;NA;;738
item_739;"Når vi snakker om bestemte ting; putter vi på en endelse for å markere dette. Eksempler er huset; bilen og jenta (i motsetning til hus; bil; jente). Har ditt barn begynt med dette?";word_endings;NA;NA;NA;NA;;739
item_740;"Den formen av verbet vi voksne bruker etter har (eller er); f.eks. har spist; bruker noen barn uten noe foran. De sier bare spist; kjøpt; løpt osv. Gjør barnet ditt dette?";word_endings;NA;NA;NA;NA;;740
item_741;"Når vi snakker om ting som har skjedd i fortid; putter vi ofte på en -te eller -et eller -a. Eksempler er kjøpte og badet/bada. Gjør barnet ditt dette?";word_endings;NA;NA;NA;NA;;741
item_742;"Når vi skal markere at noe tilhører en person; legger vi gjerne til s eller sin/ sitt slik som i pappas nøkkel; mamma sin bok; Per sitt eple; osv. Gjør barnet ditt dette?";word_endings;NA;NA;NA;NA;;742
item_743;barn;word_forms;word_forms_nouns;NA;NA;NA;;743
item_744;bøker;word_forms;word_forms_nouns;NA;NA;NA;;744
item_745;føtter;word_forms;word_forms_nouns;NA;NA;NA;;745
item_746;hus;word_forms;word_forms_nouns;NA;NA;NA;;746
item_747;menn;word_forms;word_forms_nouns;NA;NA;NA;;747
item_748;mus;word_forms;word_forms_nouns;NA;NA;NA;;748
item_749;tenner;word_forms;word_forms_nouns;NA;NA;NA;;749
item_750;tær;word_forms;word_forms_nouns;NA;NA;NA;;750
item_751;drakk;word_forms;word_forms_verbs;NA;NA;NA;;751
item_752;dro;word_forms;word_forms_verbs;NA;NA;NA;;752
item_753;falt;word_forms;word_forms_verbs;NA;NA;NA;;753
item_754;fant;word_forms;word_forms_verbs;NA;NA;NA;;754
item_755;fikk;word_forms;word_forms_verbs;NA;NA;NA;;755
item_756;fløy;word_forms;word_forms_verbs;NA;NA;NA;;756
item_757;frø(y)s;word_forms;word_forms_verbs;NA;NA;NA;;757
item_758;ga;word_forms;word_forms_verbs;NA;NA;NA;;758
item_759;gikk;word_forms;word_forms_verbs;NA;NA;NA;;759
item_760;gråt;word_forms;word_forms_verbs;NA;NA;NA;;760
item_761;het;word_forms;word_forms_verbs;NA;NA;NA;;761
item_762;hjalp;word_forms;word_forms_verbs;NA;NA;NA;;762
item_763;holdt;word_forms;word_forms_verbs;NA;NA;NA;;763
item_764;kom;word_forms;word_forms_verbs;NA;NA;NA;;764
item_765;lo;word_forms;word_forms_verbs;NA;NA;NA;;765
item_766;løp;word_forms;word_forms_verbs;NA;NA;NA;;766
item_767;løy;word_forms;word_forms_verbs;NA;NA;NA;;767
item_768;lå;word_forms;word_forms_verbs;NA;NA;NA;;768
item_769;sa;word_forms;word_forms_verbs;NA;NA;NA;;769
item_770;sang;word_forms;word_forms_verbs;NA;NA;NA;;770
item_771;satt;word_forms;word_forms_verbs;NA;NA;NA;;771
item_772;sov;word_forms;word_forms_verbs;NA;NA;NA;;772
item_773;sprakk;word_forms;word_forms_verbs;NA;NA;NA;;773
item_774;så;word_forms;word_forms_verbs;NA;NA;NA;;774
item_775;tok;word_forms;word_forms_verbs;NA;NA;NA;;775
item_776;barner (for barn);word_endings2;word_endings_nouns;NA;NA;NA;;776
item_777;boker (for bøker);word_endings2;word_endings_nouns;NA;NA;NA;;777
item_778;borden (for bordet);word_endings2;word_endings_nouns;NA;NA;NA;;778
item_779;foter (for føtter);word_endings2;word_endings_nouns;NA;NA;NA;;779
item_780;husen (for huset);word_endings2;word_endings_nouns;NA;NA;NA;;780
item_781;huser (for hus);word_endings2;word_endings_nouns;NA;NA;NA;;781
item_782;manner (for menn);word_endings2;word_endings_nouns;NA;NA;NA;;782
item_783;menner (for menn);word_endings2;word_endings_nouns;NA;NA;NA;;783
item_784;muser (for mus);word_endings2;word_endings_nouns;NA;NA;NA;;784
item_785;skoer (for sko);word_endings2;word_endings_nouns;NA;NA;NA;;785
item_786;tanner (for tenner);word_endings2;word_endings_nouns;NA;NA;NA;;786
item_787;togen (for toget);word_endings2;word_endings_nouns;NA;NA;NA;;787
item_788;tåer (for tær);word_endings2;word_endings_nouns;NA;NA;NA;;788
item_789;dettet;word_endings2;word_endings_verbs;NA;NA;NA;;789
item_790;dradde;word_endings2;word_endings_verbs;NA;NA;NA;;790
item_791;drikket;word_endings2;word_endings_verbs;NA;NA;NA;;791
item_792;drikte;word_endings2;word_endings_verbs;NA;NA;NA;;792
item_793;finnet;word_endings2;word_endings_verbs;NA;NA;NA;;793
item_794;finte;word_endings2;word_endings_verbs;NA;NA;NA;;794
item_795;flydde;word_endings2;word_endings_verbs;NA;NA;NA;;795
item_796;fryset;word_endings2;word_endings_verbs;NA;NA;NA;;796
item_797;fryste;word_endings2;word_endings_verbs;NA;NA;NA;;797
item_798;fådde;word_endings2;word_endings_verbs;NA;NA;NA;;798
item_799;fået;word_endings2;word_endings_verbs;NA;NA;NA;;799
item_800;gadde;word_endings2;word_endings_verbs;NA;NA;NA;;800
item_801;gaet;word_endings2;word_endings_verbs;NA;NA;NA;;801
item_802;gådde;word_endings2;word_endings_verbs;NA;NA;NA;;802
item_803;gået;word_endings2;word_endings_verbs;NA;NA;NA;;803
item_804;hjelpet;word_endings2;word_endings_verbs;NA;NA;NA;;804
item_805;hjelpte;word_endings2;word_endings_verbs;NA;NA;NA;;805
item_806;holdet;word_endings2;word_endings_verbs;NA;NA;NA;;806
item_807;holdte;word_endings2;word_endings_verbs;NA;NA;NA;;807
item_808;komte;word_endings2;word_endings_verbs;NA;NA;NA;;808
item_809;ledde;word_endings2;word_endings_verbs;NA;NA;NA;;809
item_810;ligde;word_endings2;word_endings_verbs;NA;NA;NA;;810
item_811;ligget;word_endings2;word_endings_verbs;NA;NA;NA;;811
item_812;lyvde;word_endings2;word_endings_verbs;NA;NA;NA;;812
item_813;lyvet;word_endings2;word_endings_verbs;NA;NA;NA;;813
item_814;løpet;word_endings2;word_endings_verbs;NA;NA;NA;;814
item_815;løpte;word_endings2;word_endings_verbs;NA;NA;NA;;815
item_816;sedde;word_endings2;word_endings_verbs;NA;NA;NA;;816
item_817;seet;word_endings2;word_endings_verbs;NA;NA;NA;;817
item_818;sittet;word_endings2;word_endings_verbs;NA;NA;NA;;818
item_819;siet;word_endings2;word_endings_verbs;NA;NA;NA;;819
item_820;sovte;word_endings2;word_endings_verbs;NA;NA;NA;;820
item_821;sprekket;word_endings2;word_endings_verbs;NA;NA;NA;;821
item_822;sprekte;word_endings2;word_endings_verbs;NA;NA;NA;;822
item_823;synget;word_endings2;word_endings_verbs;NA;NA;NA;;823
item_824;syngte;word_endings2;word_endings_verbs;NA;NA;NA;;824
item_825;tadde;word_endings2;word_endings_verbs;NA;NA;NA;;825
item_826;Har barnet ditt begynt å sette sammen ord slik som ”mer kake” eller pappa Lars” (pappa til Lars)?;combine;NA;NA;NA;NA;;826
item_827;To bil % To biler;complexity;NA;NA;NA;NA;morphology;827
item_828;Dukke sove (skjer nå) % Dukken sover;complexity;NA;NA;NA;NA;morphology;828
item_829;Se katt % Se katten;complexity;NA;NA;NA;NA;morphology;829
item_830;Hva det? % Hva er det?;complexity;NA;NA;NA;NA;syntax;830
item_831;Jeg spise (skjer nå) % Jeg spiser;complexity;NA;NA;NA;NA;morphology;831
item_832;Du spist opp % Du har spist opp;complexity;NA;NA;NA;NA;syntax;832
item_833;To fot(er) % To føtter;complexity;NA;NA;NA;NA;morphology;833
item_834;En bil % Jeg ser en bil;complexity;NA;NA;NA;NA;syntax;834
item_835;Pappa Lars % Pappa til Lars;complexity;NA;NA;NA;NA;syntax;835
item_836;Hunden hoppe meg % Hunden hoppet på meg;complexity;NA;NA;NA;NA;syntax;836
item_837;Mange klosser % Det var mange klosser;complexity;NA;NA;NA;NA;syntax;837
item_838;Boka på bordet % Boka ligger på bordet;complexity;NA;NA;NA;NA;syntax;838
item_839;Få lov? % Kan jeg få lov?;complexity;NA;NA;NA;NA;syntax;839
item_840;Dra dit? % Skal vi dra dit?;complexity;NA;NA;NA;NA;syntax;840
item_841;Den min % Boka (er) min;complexity;NA;NA;NA;NA;syntax;841
item_842;Ikke rør % Ikke rør leken min;complexity;NA;NA;NA;NA;syntax;842
item_843;Tegn katt pappa % Tegn en katt pappa;complexity;NA;NA;NA;NA;syntax;843
item_844;Kan jeg få banan? % Kan jeg få en banan?;complexity;NA;NA;NA;NA;syntax;844
item_845;Ha den % Jeg (vil) ha boka;complexity;NA;NA;NA;NA;syntax;845
item_846;Ikke på % Lyset står ikke på;complexity;NA;NA;NA;NA;syntax;846
item_847;Under bordet % Katten er under bordet;complexity;NA;NA;NA;NA;syntax;847
item_848;Kake mamma % Kake til mamma;complexity;NA;NA;NA;NA;syntax;848
item_849;Meg først % Jeg vil være først;complexity;NA;NA;NA;NA;syntax;849
item_850;Jeg leke Fredrik % Jeg vil leke med Fredrik;complexity;NA;NA;NA;NA;syntax;850
item_851;Mer skive % Kan jeg få mer skive?;complexity;NA;NA;NA;NA;syntax;851
item_852;Hvor mamma gå? % Hvor skal du mamma?;complexity;NA;NA;NA;NA;syntax;852
item_853;Ny ark % Nytt ark;complexity;NA;NA;NA;NA;morphology;853
item_854;Jeg lekte med hun % Jeg lekte med henne;complexity;NA;NA;NA;NA;morphology;854
item_855;Vi dro til butikken % Vi dro til butikken og handlet mat;complexity;NA;NA;NA;NA;syntax;855
item_856;Vi kjøpte epler % Vi kjøpte grønne epler;complexity;NA;NA;NA;NA;syntax;856
item_857;Jeg dette ned  % Jeg datt ned;complexity;NA;NA;NA;NA;morphology;857
item_858;Det ikke er magen % Det er ikke magen;complexity;NA;NA;NA;NA;morphology;858
item_859;Går ikke spise det % Det går ikke å spise det;complexity;NA;NA;NA;NA;syntax;859
item_860;Ikke ha den % Jeg vil ikke ha den;complexity;NA;NA;NA;NA;syntax;860
item_861;Hva ligger der? % Hva er det som ligger der?;complexity;NA;NA;NA;NA;syntax;861
item_862;Bestemor har laget den % Det er bestemor som har laget den;complexity;NA;NA;NA;NA;syntax;862
item_863;Min biler % Mine biler;complexity;NA;NA;NA;NA;morphology;863
item_864;Vi laget denne % Jeg og Marie laget denne;complexity;NA;NA;NA;NA;syntax;864
item_865;Jeg synger en sang % Jeg vil synge en sang for deg;complexity;NA;NA;NA;NA;syntax;865
item_866;Se hva jeg har % Se hva jeg har fått av pappa;complexity;NA;NA;NA;NA;syntax;866
item_867;Gutten gråter % Gutten gråter fordi han har slått seg;complexity;NA;NA;NA;NA;syntax;867
item_868;Pappa sko % Pappa sine  sko (Pappas sko);complexity;NA;NA;NA;NA;syntax;868
