"a1","d","item","question","group","id"
1.91021811499989,-1.00879448302451,"au (lev)","CATEGORY LABEL here","comp","item_38"
2.49432337909667,0.074213402765001,"bé (ovca)","CATEGORY LABEL here","comp","item_39"
2.13438376745355,2.04748564379413,"Brm / tú; tí (auto)","CATEGORY LABEL here","comp","item_40"
2.67801360281226,0.253646895446125,"brum (medved')","CATEGORY LABEL here","comp","item_41"
1.34060151211362,0.0650168787451506,"čl'up","CATEGORY LABEL here","comp","item_42"
2.10586705769362,-1.33859056210237,"Dzdz (včela)","CATEGORY LABEL here","comp","item_43"
2.35806863107478,-0.485927761916656,"gá (hus)","CATEGORY LABEL here","comp","item_44"
2.3736840227216,3.37867747869663,"hav (pes)","CATEGORY LABEL here","comp","item_45"
1.86692036866355,-1.29465121625332,"hú (sova)","CATEGORY LABEL here","comp","item_46"
2.35552259340507,0.0832439284083054,"Kiki / kikirikí; ií (kohút)","CATEGORY LABEL here","comp","item_47"
1.87474302983089,1.30829163379179,"klopkanie jazykom (koník)","CATEGORY LABEL here","comp","item_48"
2.83044515814503,-0.0511205388375779,"Mé (koza)","CATEGORY LABEL here","comp","item_49"
1.60412244596376,2.15328715399789,"Mňam","CATEGORY LABEL here","comp","item_50"
2.60568540696742,1.49113724696456,"mňau (mačka)","CATEGORY LABEL here","comp","item_51"
2.63390320928737,0.56555451302546,"mú (krava)","CATEGORY LABEL here","comp","item_52"
2.74195347815886,0.148909463514203,"Pip / pipi (sliepka)","CATEGORY LABEL here","comp","item_53"
2.66180304589409,-2.032973684213,"sss (had)","CATEGORY LABEL here","comp","item_54"
2.26066380074667,0.232056265448829,"šiši / ššš (vlak)","CATEGORY LABEL here","comp","item_55"
1.90735940900435,0.472231954538394,"tik-tak (hodiny)","CATEGORY LABEL here","comp","item_56"
1.98711695938533,-0.331058760752226,"vú (vysávač)","CATEGORY LABEL here","comp","item_57"
2.0618823025229,-1.35217031975821,"žž / zz (lietadlo)","CATEGORY LABEL here","comp","item_58"
2.23444021323048,-3.98133111879169,"bobrík","CATEGORY LABEL here","comp","item_59"
2.70818152571845,-2.21695972810616,"had","CATEGORY LABEL here","comp","item_60"
2.45360647376251,-1.7209909195682,"holub","CATEGORY LABEL here","comp","item_61"
2.64849122415086,-0.856149395752362,"hus","CATEGORY LABEL here","comp","item_62"
2.98916212660769,-2.06794452851828,"chrobáčik/mravček","CATEGORY LABEL here","comp","item_63"
2.99582560518908,-3.74047514546192,"jeleň","CATEGORY LABEL here","comp","item_64"
2.58362914540033,0.528143811097318,"kačka","CATEGORY LABEL here","comp","item_65"
2.97793600418521,-0.27505207171718,"kohút","CATEGORY LABEL here","comp","item_66"
3.34692090094533,1.1099671194905,"koník","CATEGORY LABEL here","comp","item_67"
2.09641176918258,-2.3821866699335,"korytnačka","CATEGORY LABEL here","comp","item_68"
3.22593906441207,-0.58866409253046,"koza","CATEGORY LABEL here","comp","item_69"
2.82998890977312,0.441318148500857,"krava","CATEGORY LABEL here","comp","item_70"
2.35783960431248,-3.08517025235143,"krokodíl","CATEGORY LABEL here","comp","item_71"
1.91594528528289,-1.96162246409551,"krtko","CATEGORY LABEL here","comp","item_72"
2.22540716643574,-2.63008507225579,"kukučka","CATEGORY LABEL here","comp","item_73"
3.06092593578971,0.146856516394604,"kuriatko/sliepka","CATEGORY LABEL here","comp","item_74"
2.6553021965119,-3.5472408602257,"labuť","CATEGORY LABEL here","comp","item_75"
2.38410785288183,-1.46205154525828,"lev","CATEGORY LABEL here","comp","item_76"
2.37108387098126,-2.21600588720023,"lienka","CATEGORY LABEL here","comp","item_77"
2.7731033568964,1.44894829734966,"mačka","CATEGORY LABEL here","comp","item_78"
2.58222451862989,0.837634201141531,"medveď/maco","CATEGORY LABEL here","comp","item_79"
1.34246024838859,-0.553206636806684,"meno domáceho zvieratka","CATEGORY LABEL here","comp","item_80"
2.21545948013216,-1.96319696974823,"motýľ","CATEGORY LABEL here","comp","item_81"
2.34298533488718,-1.63551802077608,"mucha","CATEGORY LABEL here","comp","item_82"
2.42809349331905,-1.22808714289301,"myška","CATEGORY LABEL here","comp","item_83"
2.11072156597453,-1.04600877156877,"opica","CATEGORY LABEL here","comp","item_84"
2.69849556500013,-0.259757542639159,"ovečka","CATEGORY LABEL here","comp","item_85"
2.6342759210228,-2.71333647128391,"papagáj","CATEGORY LABEL here","comp","item_86"
2.82199766230675,3.29241289648938,"pes/havo","CATEGORY LABEL here","comp","item_87"
2.54600090366851,-0.0367911955854635,"prasa","CATEGORY LABEL here","comp","item_88"
2.69809447820741,-0.204918284995834,"ryba","CATEGORY LABEL here","comp","item_89"
2.23970233485266,-1.25454602334594,"slon","CATEGORY LABEL here","comp","item_90"
2.0625010950602,-1.7660319741454,"sova","CATEGORY LABEL here","comp","item_91"
2.11386287352988,-1.57697288656344,"tiger","CATEGORY LABEL here","comp","item_92"
2.98251306553139,-4.3923217482921,"tuleň","CATEGORY LABEL here","comp","item_93"
2.43650661392116,-1.5970504659882,"včela","CATEGORY LABEL here","comp","item_94"
2.89343223396506,-3.11245391381842,"vlk","CATEGORY LABEL here","comp","item_95"
2.56095766374549,-2.98009215438793,"vrana","CATEGORY LABEL here","comp","item_96"
3.54499050906775,0.572591692057383,"vtáčik","CATEGORY LABEL here","comp","item_97"
3.14088116890715,-0.127440083644179,"zajac","CATEGORY LABEL here","comp","item_98"
2.498044029533,-0.274217241896314,"žaba","CATEGORY LABEL here","comp","item_99"
1.8590150757897,-1.84808968268038,"žirafa","CATEGORY LABEL here","comp","item_100"
2.75231500449809,-0.828850592836948,"autobus","CATEGORY LABEL here","comp","item_102"
2.93122147863053,-1.34072815615441,"bicykel","CATEGORY LABEL here","comp","item_103"
2.05356170133428,-1.13574894315941,"lietadlo","CATEGORY LABEL here","comp","item_104"
2.40673910727001,-1.24186972291314,"motorka","CATEGORY LABEL here","comp","item_105"
2.18363695035213,-1.20273367890026,"traktor","CATEGORY LABEL here","comp","item_106"
2.4346797944053,-2.08060446046847,"trojkolka","CATEGORY LABEL here","comp","item_107"
2.49965929499611,-0.211687044924299,"vlak","CATEGORY LABEL here","comp","item_108"
1.76224009783412,0.698114334079337,"bábika","CATEGORY LABEL here","comp","item_109"
2.31930260921953,-0.00632167357811938,"balón","CATEGORY LABEL here","comp","item_110"
2.46251645379329,-1.60846727712222,"bublina/bublifuk","CATEGORY LABEL here","comp","item_111"
1.91442039311916,-0.831229192321469,"bubon","CATEGORY LABEL here","comp","item_112"
2.68687076631911,-3.44260781111648,"dráčik","CATEGORY LABEL here","comp","item_113"
2.14861357888481,-0.589192994226313,"guľka","CATEGORY LABEL here","comp","item_114"
2.21701052707616,0.652768439388484,"kocka","CATEGORY LABEL here","comp","item_115"
2.27233591503288,2.61035319753069,"lopta / gól","CATEGORY LABEL here","comp","item_116"
2.0040401898848,-1.14787941050726,"panák / figúrka","CATEGORY LABEL here","comp","item_117"
2.33635629823211,-0.722704067456347,"vedierko / kýblik","CATEGORY LABEL here","comp","item_118"
2.48350910504192,-2.10711511238424,"formička","CATEGORY LABEL here","comp","item_119"
3.3283779912017,1.32256462810151,"banán","CATEGORY LABEL here","comp","item_120"
2.34238962345376,1.54249103584646,"čaj","CATEGORY LABEL here","comp","item_121"
2.22730568868679,-1.46263847436489,"čokoláda","CATEGORY LABEL here","comp","item_122"
2.29355910143621,-1.65869461810159,"džús","CATEGORY LABEL here","comp","item_123"
2.63610207932417,-4.98588947998058,"guláš","CATEGORY LABEL here","comp","item_124"
2.07481040677147,-3.0031498458489,"halušky","CATEGORY LABEL here","comp","item_125"
2.40897377882879,-2.72219151941057,"hrach","CATEGORY LABEL here","comp","item_126"
3.24456366594976,0.819097094139601,"chlieb","CATEGORY LABEL here","comp","item_127"
3.50115980333725,1.34371791150038,"jablko","CATEGORY LABEL here","comp","item_128"
1.60824527363637,2.65935077842848,"jedlo / ham","CATEGORY LABEL here","comp","item_129"
3.02204302571673,0.124196145457286,"jogurt","CATEGORY LABEL here","comp","item_130"
1.7331926942645,-2.34005944906444,"kakao","CATEGORY LABEL here","comp","item_131"
1.862863657161,0.0779880286813211,"kaša","CATEGORY LABEL here","comp","item_132"
2.48261225313642,-0.0732541380292182,"keksík","CATEGORY LABEL here","comp","item_133"
3.17919966414715,-1.21986846965635,"koláčik","CATEGORY LABEL here","comp","item_134"
1.97738530752599,-2.76927369578307,"kompót","CATEGORY LABEL here","comp","item_135"
1.83664144984288,-1.93092736449628,"kôrka","CATEGORY LABEL here","comp","item_136"
1.74406648132732,-1.97749349919761,"krupica","CATEGORY LABEL here","comp","item_137"
2.64969095240623,-2.05261421345928,"maslo","CATEGORY LABEL here","comp","item_138"
3.29049078096171,-0.809955734970413,"mäso","CATEGORY LABEL here","comp","item_139"
2.21592166149946,1.32039734865083,"mlieko","CATEGORY LABEL here","comp","item_140"
3.2566168659052,-0.59454642956766,"mrkva","CATEGORY LABEL here","comp","item_141"
2.38367018567734,0.745237383062801,"piškóta","CATEGORY LABEL here","comp","item_142"
3.31104320116266,0.266695246339244,"polievka","CATEGORY LABEL here","comp","item_143"
2.82886563680635,-2.22846114927114,"rezance","CATEGORY LABEL here","comp","item_144"
2.92752397180194,0.518086715007353,"rožok","CATEGORY LABEL here","comp","item_145"
3.02224865787942,-1.71903418061212,"ryža","CATEGORY LABEL here","comp","item_146"
2.86964191937626,-2.06096415698654,"vajíčko","CATEGORY LABEL here","comp","item_147"
2.87381995967027,0.665993443674386,"voda","CATEGORY LABEL here","comp","item_148"
3.01573125709759,-0.687979981520987,"zemiak","CATEGORY LABEL here","comp","item_149"
2.09565015618731,-1.38673764663608,"body","CATEGORY LABEL here","comp","item_150"
3.38677157650127,-0.368016779858493,"bunda","CATEGORY LABEL here","comp","item_151"
3.9715141695818,2.12144883046564,"čiapka","CATEGORY LABEL here","comp","item_152"
2.08987790192174,-2.30792210791757,"klobúk","CATEGORY LABEL here","comp","item_153"
2.48643986952033,-2.61642622492588,"košeľa","CATEGORY LABEL here","comp","item_154"
4.17288587072626,-0.0807843178531555,"nohavice / gate","CATEGORY LABEL here","comp","item_155"
3.35502544044912,-0.237490535181923,"pančuchy","CATEGORY LABEL here","comp","item_156"
2.88025859281013,0.603417421663306,"papučky","CATEGORY LABEL here","comp","item_157"
3.89667812737585,1.8174623956294,"plienka","CATEGORY LABEL here","comp","item_158"
3.37050730971797,0.279156069075717,"ponožky","CATEGORY LABEL here","comp","item_159"
2.04475529970524,-4.383367583737,"pršiplášť","CATEGORY LABEL here","comp","item_160"
2.86097647152957,-0.564190461272438,"pyžamo","CATEGORY LABEL here","comp","item_161"
1.96196650522313,-1.7055215374567,"sandálky","CATEGORY LABEL here","comp","item_162"
3.27064042972885,-0.989307906468981,"svetrík / pulóver","CATEGORY LABEL here","comp","item_163"
2.64227356593537,-1.84621190071543,"šál","CATEGORY LABEL here","comp","item_164"
2.79138095467556,-1.02922426670229,"tepláky","CATEGORY LABEL here","comp","item_165"
4.13523932692207,1.65423234797254,"topánky","CATEGORY LABEL here","comp","item_166"
3.4211500582311,-1.23357250881064,"tričko","CATEGORY LABEL here","comp","item_167"
2.89683138743265,0.809438935753258,"bruško","CATEGORY LABEL here","comp","item_168"
2.65221077607715,-0.533723005525521,"jazyk","CATEGORY LABEL here","comp","item_169"
3.14874917936375,-2.07950042784407,"kolienko","CATEGORY LABEL here","comp","item_170"
3.20855479340339,0.81532629678493,"noha","CATEGORY LABEL here","comp","item_171"
2.51534190747975,1.24699407758943,"nos","CATEGORY LABEL here","comp","item_172"
2.41154468407893,1.43761267909834,"oko","CATEGORY LABEL here","comp","item_173"
1.8803294388685,-1.63336421890127,"pohlavné orgány mužské / ženské","CATEGORY LABEL here","comp","item_174"
1.24882834426494,-0.3609081899164,"prsník","CATEGORY LABEL here","comp","item_175"
2.7005844499058,0.0719375953045992,"prsty","CATEGORY LABEL here","comp","item_176"
2.88744083012925,-0.319962796854984,"pupok","CATEGORY LABEL here","comp","item_177"
2.75717039101199,-1.24458330585622,"rana / boľavé miesto","CATEGORY LABEL here","comp","item_178"
3.71985692682217,1.56526751722358,"ruka","CATEGORY LABEL here","comp","item_179"
2.95432688395219,0.776035530393374,"ucho","CATEGORY LABEL here","comp","item_180"
2.77956259630364,1.58566103151146,"ústa / pusa","CATEGORY LABEL here","comp","item_181"
3.87816079577371,0.792320524801723,"vlasy","CATEGORY LABEL here","comp","item_182"
2.53086218689307,-1.01587269524501,"zadok","CATEGORY LABEL here","comp","item_183"
2.73645385589432,0.103660840654911,"zuby","CATEGORY LABEL here","comp","item_184"
1.81178763899065,0.33783953084891,"lampa","CATEGORY LABEL here","comp","item_185"
3.25609557567031,0.75028595891287,"posteľ","CATEGORY LABEL here","comp","item_186"
2.2618147513553,-0.674323484183123,"práčka","CATEGORY LABEL here","comp","item_187"
2.46812546437719,-0.548991489370623,"rádio","CATEGORY LABEL here","comp","item_188"
2.35362991589708,-1.06507874408145,"rúra na pečenie","CATEGORY LABEL here","comp","item_189"
2.75293716701094,0.781672032143874,"televízor","CATEGORY LABEL here","comp","item_190"
0.920708264869012,1.05592074623102,"cumeľ / dudel","CATEGORY LABEL here","comp","item_191"
2.31877326159951,-3.07445431855909,"dáždnik","CATEGORY LABEL here","comp","item_192"
2.62850717623184,-2.1731244909711,"diera","CATEGORY LABEL here","comp","item_193"
2.37007238868013,1.56503125301818,"fľaša","CATEGORY LABEL here","comp","item_194"
2.20173738877367,-1.02587990410779,"gombík","CATEGORY LABEL here","comp","item_195"
2.19928744216468,0.244033074288411,"hodiny","CATEGORY LABEL here","comp","item_196"
1.62615170168199,-2.67677622670599,"kamera","CATEGORY LABEL here","comp","item_197"
1.94328296616202,-1.63015545610044,"kefa","CATEGORY LABEL here","comp","item_198"
3.09740852784574,0.460280081214223,"kľúče","CATEGORY LABEL here","comp","item_199"
2.87061447608832,-0.836922998821817,"koliesko","CATEGORY LABEL here","comp","item_200"
2.17149653951237,-2.40053489735132,"krhlička","CATEGORY LABEL here","comp","item_201"
2.89978098625562,0.406102372086113,"kvety","CATEGORY LABEL here","comp","item_202"
2.2649945577309,-0.70484324564993,"liek / kvapky / sirup","CATEGORY LABEL here","comp","item_203"
2.71666383713406,-1.35582761976226,"lopata / lopatka","CATEGORY LABEL here","comp","item_204"
2.79185327953807,-1.19935618772004,"metla","CATEGORY LABEL here","comp","item_205"
2.96600654011232,-0.168659193044276,"miska / mištička","CATEGORY LABEL here","comp","item_206"
2.63213467152655,-3.1414485658404,"naberačka","CATEGORY LABEL here","comp","item_207"
2.10751076037413,-0.351627330609426,"nočník","CATEGORY LABEL here","comp","item_208"
2.35985287004368,-0.314894668918661,"okuliare","CATEGORY LABEL here","comp","item_209"
2.64988480075596,-2.42123846649232,"palica","CATEGORY LABEL here","comp","item_210"
2.28194517059073,-2.49953087827189,"pena","CATEGORY LABEL here","comp","item_211"
2.57556885810085,-2.4777931144105,"prádlo","CATEGORY LABEL here","comp","item_212"
2.26090897678662,-4.52430971225648,"pumpa","CATEGORY LABEL here","comp","item_213"
3.07725160624056,-1.17532965125158,"smeti","CATEGORY LABEL here","comp","item_214"
2.61897360691623,0.891686329439996,"svetlo","CATEGORY LABEL here","comp","item_215"
2.46209461730184,-2.5250826598011,"sviečka / kahanček","CATEGORY LABEL here","comp","item_216"
3.86103469200557,-1.37107815483696,"taška","CATEGORY LABEL here","comp","item_217"
3.67804523502371,2.278167812,"telefón","CATEGORY LABEL here","comp","item_218"
2.25113831936452,-2.67910227881723,"váha","CATEGORY LABEL here","comp","item_219"
3.38483092670953,-0.392989187146403,"vankúš","CATEGORY LABEL here","comp","item_220"
2.59446598916301,-1.16651816740869,"vareška","CATEGORY LABEL here","comp","item_221"
3.02448777483455,-3.93224941721707,"váza","CATEGORY LABEL here","comp","item_222"
2.50440019664184,-2.27932567449908,"vrchnák","CATEGORY LABEL here","comp","item_223"
2.68846681488827,0.368405108198373,"vysávač","CATEGORY LABEL here","comp","item_224"
2.75320412916958,-1.25460887841308,"zástrčka / elektrika","CATEGORY LABEL here","comp","item_225"
2.51471753321727,-1.16128090661089,"zvonček","CATEGORY LABEL here","comp","item_226"
1.99576691728574,-3.2038236814718,"búda","CATEGORY LABEL here","comp","item_227"
2.51903707523586,-1.49520309077829,"dážď","CATEGORY LABEL here","comp","item_228"
3.04786803799881,-0.870709903463703,"dom","CATEGORY LABEL here","comp","item_229"
2.02959203986468,-0.478266968054186,"domov","CATEGORY LABEL here","comp","item_230"
1.87248433507708,-2.66202400712676,"garáž","CATEGORY LABEL here","comp","item_231"
2.01796109916203,-0.252494037053577,"hojdačka","CATEGORY LABEL here","comp","item_232"
1.77668635276762,-2.91255480467148,"jasle / škola","CATEGORY LABEL here","comp","item_233"
1.67489403646159,-2.40525941894538,"kostol","CATEGORY LABEL here","comp","item_234"
2.85857345190242,-1.64915860775764,"obchod","CATEGORY LABEL here","comp","item_235"
1.74897715325638,-2.33564031990179,"park","CATEGORY LABEL here","comp","item_236"
1.85563066526995,-1.67641670352354,"pieskovisko / piesok","CATEGORY LABEL here","comp","item_237"
1.24777081480392,-2.51075254565972,"plaváreň","CATEGORY LABEL here","comp","item_238"
2.34950093233257,-0.151602539581393,"slniečko","CATEGORY LABEL here","comp","item_239"
2.51903751718734,-1.94706567494223,"sneh","CATEGORY LABEL here","comp","item_240"
2.77946139137493,-0.536984592062898,"strom","CATEGORY LABEL here","comp","item_241"
2.44497475983773,-0.874507901596181,"tma","CATEGORY LABEL here","comp","item_242"
2.69485742658369,0.592654949233636,"vonku","CATEGORY LABEL here","comp","item_243"
1.97144419939241,-2.27720022711278,"záhrada / pole","CATEGORY LABEL here","comp","item_244"
2.18495601914023,-4.1328002030649,"značka","CATEGORY LABEL here","comp","item_245"
1.55371928993037,-1.98302600046174,"bazén / kúpalisko","CATEGORY LABEL here","comp","item_246"
2.07864380135733,-1.19493265496995,"lekár / lekárka","CATEGORY LABEL here","comp","item_251"
1.67319421556562,4.01181903169004,"mama","CATEGORY LABEL here","comp","item_252"
1.29788149102163,3.00030913736671,"otec","CATEGORY LABEL here","comp","item_253"
1.80383895581728,2.40241726907467,"stará mama","CATEGORY LABEL here","comp","item_254"
1.53640749697403,1.54348685732751,"starý otec","CATEGORY LABEL here","comp","item_255"
1.90211318768837,0.670252902042806,"teta","CATEGORY LABEL here","comp","item_256"
1.96265073451889,0.13663680054318,"ujo","CATEGORY LABEL here","comp","item_257"
1.23961162552426,2.67865228836508,"vlastné meno dieťaťa","CATEGORY LABEL here","comp","item_258"
0.967714445789882,0.873745612645884,"aha","CATEGORY LABEL here","comp","item_262"
2.06198355227735,1.89105494680214,"áno","CATEGORY LABEL here","comp","item_263"
1.9745835030681,2.85999180188024,"bác / bum","CATEGORY LABEL here","comp","item_264"
2.16827174334215,0.994443363371722,"dobre","CATEGORY LABEL here","comp","item_265"
1.98611574018476,1.27626243899928,"ešte","CATEGORY LABEL here","comp","item_266"
1.76851997787932,1.48433956862875,"fuj","CATEGORY LABEL here","comp","item_267"
2.04504366383443,1.78101839002767,"halo","CATEGORY LABEL here","comp","item_268"
1.38181333341615,2.55993111547779,"kuk","CATEGORY LABEL here","comp","item_269"
1.75751249551006,1.69918335480324,"moja","CATEGORY LABEL here","comp","item_270"
2.04844584736679,-0.144204817785671,"nič","CATEGORY LABEL here","comp","item_271"
1.91847175488454,2.32556524756682,"nie","CATEGORY LABEL here","comp","item_272"
1.35369367464031,2.9015255931636,"nono","CATEGORY LABEL here","comp","item_273"
1.57096928193611,3.06161003698217,"pápá","CATEGORY LABEL here","comp","item_274"
1.6473384352345,-0.172781057772732,"tak / no","CATEGORY LABEL here","comp","item_275"
1.51732733308421,-1.07835111531801,"báť sa","CATEGORY LABEL here","comp","item_276"
2.46710686427584,-0.186621570195595,"bežať","CATEGORY LABEL here","comp","item_277"
2.27180588349777,-0.716484006170244,"bolieť","CATEGORY LABEL here","comp","item_278"
2.39448292052669,1.39218281877082,"búchať","CATEGORY LABEL here","comp","item_279"
2.01714178054627,-0.243051854615799,"cikať","CATEGORY LABEL here","comp","item_280"
1.72068489736161,-2.43468071283774,"cúvať","CATEGORY LABEL here","comp","item_281"
2.04347772715392,-2.09456481130045,"cvičiť","CATEGORY LABEL here","comp","item_282"
2.62633509213917,0.232305546563189,"česať","CATEGORY LABEL here","comp","item_283"
2.47302374889772,-1.32068590103591,"čistiť","CATEGORY LABEL here","comp","item_284"
2.72968107474912,0.275601473640161,"čítať","CATEGORY LABEL here","comp","item_285"
2.02368751246008,1.78718681615832,"dať","CATEGORY LABEL here","comp","item_286"
2.45472313054023,-0.101815298321754,"fúkať / pofúkať","CATEGORY LABEL here","comp","item_287"
2.11210297867445,-0.0175297349538963,"hrýzť / žuvkať","CATEGORY LABEL here","comp","item_288"
2.46419388484553,0.0232463985369715,"chcieť","CATEGORY LABEL here","comp","item_289"
2.29735748913152,0.80507888206293,"ísť","CATEGORY LABEL here","comp","item_290"
2.11440969562547,-1.33156968000565,"je / bude","CATEGORY LABEL here","comp","item_291"
2.0445070213757,2.34250837771571,"jesť","CATEGORY LABEL here","comp","item_292"
1.84189209707,0.179981738884863,"kakať","CATEGORY LABEL here","comp","item_293"
2.31383352372196,-0.46726568017842,"kopať","CATEGORY LABEL here","comp","item_294"
2.18209056361118,1.7310676389333,"kúpať","CATEGORY LABEL here","comp","item_295"
2.22839573267374,-2.96950106197647,"kvapkať","CATEGORY LABEL here","comp","item_296"
2.56824722731644,0.997651894183262,"ležať","CATEGORY LABEL here","comp","item_297"
2.62930555081982,-2.39462366687345,"liať / poliať","CATEGORY LABEL here","comp","item_298"
2.17834776653369,-2.08086322234533,"lietať","CATEGORY LABEL here","comp","item_299"
2.40725175672409,-0.802132467525578,"mať","CATEGORY LABEL here","comp","item_300"
2.6943755283651,-1.25669292155846,"miešať","CATEGORY LABEL here","comp","item_301"
1.89479090258532,-3.92081230479043,"natáčať","CATEGORY LABEL here","comp","item_302"
1.94466025729793,0.694201395650273,"nie je","CATEGORY LABEL here","comp","item_303"
3.30739168126811,0.588250997586701,"obuť","CATEGORY LABEL here","comp","item_304"
3.47195477322926,0.498630120187247,"otvoriť","CATEGORY LABEL here","comp","item_305"
1.76608524527387,-0.815900610717728,"páliť","CATEGORY LABEL here","comp","item_306"
2.9889848619643,-3.37276551002775,"piecť","CATEGORY LABEL here","comp","item_307"
3.02700111397243,2.16392150373158,"piť","CATEGORY LABEL here","comp","item_308"
2.56475197280396,1.84135362794499,"sedieť","CATEGORY LABEL here","comp","item_309"
2.26488693532233,-0.904539333255283,"skákať","CATEGORY LABEL here","comp","item_310"
2.80148418657322,0.525340590075432,"spadnúť","CATEGORY LABEL here","comp","item_311"
2.62668669184142,1.75305766580151,"spať","CATEGORY LABEL here","comp","item_312"
2.10154250402749,-1.51702730906959,"ťahať","CATEGORY LABEL here","comp","item_313"
2.14472829156628,1.11948175712906,"tancovať","CATEGORY LABEL here","comp","item_314"
2.48592182213046,0.70811826590981,"ukázať","CATEGORY LABEL here","comp","item_315"
2.76666969773558,-1.45606587115298,"variť","CATEGORY LABEL here","comp","item_316"
2.27053687641624,-0.676440562408826,"volať","CATEGORY LABEL here","comp","item_317"
2.92580345546758,0.296650464889266,"zatvoriť","CATEGORY LABEL here","comp","item_318"
2.26005953115272,0.170659026093683,"nefunguje; nedarí sa; nejde","CATEGORY LABEL here","comp","item_319"
1.46895178584498,-3.82367464487563,"červený","CATEGORY LABEL here","comp","item_320"
2.46852884220495,0.433827312592878,"horúci","CATEGORY LABEL here","comp","item_321"
2.0794246122328,-1.08509717428381,"krásny","CATEGORY LABEL here","comp","item_322"
2.41724304902168,-1.6924617537594,"malý","CATEGORY LABEL here","comp","item_323"
1.30751198130834,-3.85180013359643,"modrý","CATEGORY LABEL here","comp","item_324"
2.07653307130219,-1.10397844102128,"pekný","CATEGORY LABEL here","comp","item_325"
2.4326214392837,-1.19748312456213,"prázdny","CATEGORY LABEL here","comp","item_326"
2.62836737189481,-0.174594374519722,"špinavý","CATEGORY LABEL here","comp","item_327"
1.5473030889069,-1.87167038494183,"taký","CATEGORY LABEL here","comp","item_328"
2.0609382285168,-0.107883658214437,"veľký","CATEGORY LABEL here","comp","item_329"
1.38173705149137,-4.16467052916006,"zelený","CATEGORY LABEL here","comp","item_330"
1.69108002942763,-0.946811779311055,"ja","CATEGORY LABEL here","comp","item_331"
1.86499913573852,-1.99495129749901,"my","CATEGORY LABEL here","comp","item_332"
1.91797642117528,-1.85528066036233,"ten","CATEGORY LABEL here","comp","item_333"
1.62168684766705,-0.24544608431733,"to","CATEGORY LABEL here","comp","item_334"
1.63243009374328,0.620634235195418,"toto","CATEGORY LABEL here","comp","item_335"
1.84928791817221,-0.101919004459304,"tu","CATEGORY LABEL here","comp","item_336"
1.75621031045516,-0.687825454238722,"ty","CATEGORY LABEL here","comp","item_337"
2.3362891833554,-0.421516745026637,"dnu","CATEGORY LABEL here","comp","item_338"
1.89395278255944,0.112680118885883,"preč","CATEGORY LABEL here","comp","item_342"
1.8043354746766,0.86380341237516,"tam","CATEGORY LABEL here","comp","item_343"
1.95403598038378,0.799081839366836,"tu","CATEGORY LABEL here","comp","item_344"
1.64314033007858,-0.18072298813926,"tuto","CATEGORY LABEL here","comp","item_345"
2.440307949282,0.578446144063199,"von","CATEGORY LABEL here","comp","item_346"
